t_s,num_requests_running,num_requests_waiting,kv_cache_usage_perc,repeat_id,scenario,scheduler_policy,background_offered_rps
40.75013764100004,253.0,115.0,0.3733927653008743,priority-mixed-rep1,mixed,priority,16.0
41.272125085997686,251.0,108.0,0.34990570889765127,priority-mixed-rep1,mixed,priority,16.0
41.778363404999254,254.0,100.0,0.33653351620092575,priority-mixed-rep1,mixed,priority,16.0
42.28626597299808,254.0,91.0,0.3164752271558374,priority-mixed-rep1,mixed,priority,16.0
42.79017253499842,253.0,75.0,0.28664495114006516,priority-mixed-rep1,mixed,priority,16.0
43.295145702999434,251.0,51.0,0.24361392079547406,priority-mixed-rep1,mixed,priority,16.0
43.79977256799975,251.0,19.0,0.2069261100634322,priority-mixed-rep1,mixed,priority,16.0
44.30358744899786,253.0,4.0,0.212926452940168,priority-mixed-rep1,mixed,priority,16.0
44.82227016999968,242.0,0.0,0.21172638436482083,priority-mixed-rep1,mixed,priority,16.0
45.326627948998066,224.0,0.0,0.2077833019029659,priority-mixed-rep1,mixed,priority,16.0
45.83107308999752,219.0,0.0,0.21309789130807477,priority-mixed-rep1,mixed,priority,16.0
46.33932970499882,219.0,0.0,0.22424138522201265,priority-mixed-rep1,mixed,priority,16.0
46.843557675998454,217.0,0.0,0.23212755014572262,priority-mixed-rep1,mixed,priority,16.0
47.35512688399831,214.0,0.0,0.2398422767015258,priority-mixed-rep1,mixed,priority,16.0
47.87622493099843,214.0,0.0,0.24875707183267615,priority-mixed-rep1,mixed,priority,16.0
48.40194358900044,215.0,0.0,0.25801474369963995,priority-mixed-rep1,mixed,priority,16.0
48.906185253999865,216.0,0.0,0.2679581690382308,priority-mixed-rep1,mixed,priority,16.0
49.428183689000434,219.0,0.0,0.2797874164237957,priority-mixed-rep1,mixed,priority,16.0
49.93206123299751,219.0,0.0,0.28853077318703924,priority-mixed-rep1,mixed,priority,16.0
50.43574534899744,220.0,0.0,0.29761700668609636,priority-mixed-rep1,mixed,priority,16.0
50.941200281999045,221.0,0.0,0.3073889936567804,priority-mixed-rep1,mixed,priority,16.0
51.470971708000434,219.0,0.0,0.3166466655237442,priority-mixed-rep1,mixed,priority,16.0
51.97494694799752,221.0,0.0,0.32573289902280134,priority-mixed-rep1,mixed,priority,16.0
