t_s,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,repeat_id,scenario,background_offered_rps
24.71205438800098,NVIDIA GeForce RTX 4080 SUPER,75.0,15703.0,16376.0,final-control-rep3,control,
25.737924083001417,NVIDIA GeForce RTX 4080 SUPER,76.0,15703.0,16376.0,final-control-rep3,control,
26.764365699000336,NVIDIA GeForce RTX 4080 SUPER,71.0,15703.0,16376.0,final-control-rep3,control,
27.79255785100031,NVIDIA GeForce RTX 4080 SUPER,73.0,15703.0,16376.0,final-control-rep3,control,
28.827464744999816,NVIDIA GeForce RTX 4080 SUPER,74.0,15704.0,16376.0,final-control-rep3,control,
29.85654405600144,NVIDIA GeForce RTX 4080 SUPER,75.0,15704.0,16376.0,final-control-rep3,control,
30.88647925999976,NVIDIA GeForce RTX 4080 SUPER,73.0,15747.0,16376.0,final-control-rep3,control,
31.916077300000325,NVIDIA GeForce RTX 4080 SUPER,77.0,15753.0,16376.0,final-control-rep3,control,
32.943475068001135,NVIDIA GeForce RTX 4080 SUPER,76.0,15772.0,16376.0,final-control-rep3,control,
33.97106585700021,NVIDIA GeForce RTX 4080 SUPER,75.0,15769.0,16376.0,final-control-rep3,control,
35.004802460000064,NVIDIA GeForce RTX 4080 SUPER,77.0,15758.0,16376.0,final-control-rep3,control,
36.03557307400115,NVIDIA GeForce RTX 4080 SUPER,80.0,15767.0,16376.0,final-control-rep3,control,
37.063853894000204,NVIDIA GeForce RTX 4080 SUPER,84.0,15784.0,16376.0,final-control-rep3,control,
38.09595308900134,NVIDIA GeForce RTX 4080 SUPER,82.0,15791.0,16376.0,final-control-rep3,control,
39.12157561800086,NVIDIA GeForce RTX 4080 SUPER,80.0,15799.0,16376.0,final-control-rep3,control,
40.14839920400118,NVIDIA GeForce RTX 4080 SUPER,80.0,15795.0,16376.0,final-control-rep3,control,
41.17681886900027,NVIDIA GeForce RTX 4080 SUPER,79.0,15773.0,16376.0,final-control-rep3,control,
42.20657677000054,NVIDIA GeForce RTX 4080 SUPER,83.0,15773.0,16376.0,final-control-rep3,control,
43.23266195600081,NVIDIA GeForce RTX 4080 SUPER,84.0,15745.0,16376.0,final-control-rep3,control,
44.261658510000416,NVIDIA GeForce RTX 4080 SUPER,84.0,15732.0,16376.0,final-control-rep3,control,
45.29989380200095,NVIDIA GeForce RTX 4080 SUPER,80.0,15759.0,16376.0,final-control-rep3,control,
46.3293154790008,NVIDIA GeForce RTX 4080 SUPER,78.0,15759.0,16376.0,final-control-rep3,control,
47.35650701400118,NVIDIA GeForce RTX 4080 SUPER,78.0,15763.0,16376.0,final-control-rep3,control,
48.38648878599997,NVIDIA GeForce RTX 4080 SUPER,75.0,15753.0,16376.0,final-control-rep3,control,
49.412364536001405,NVIDIA GeForce RTX 4080 SUPER,77.0,15756.0,16376.0,final-control-rep3,control,
50.441206241001055,NVIDIA GeForce RTX 4080 SUPER,79.0,15748.0,16376.0,final-control-rep3,control,
51.46720768100022,NVIDIA GeForce RTX 4080 SUPER,78.0,15785.0,16376.0,final-control-rep3,control,
52.49742885500018,NVIDIA GeForce RTX 4080 SUPER,76.0,15778.0,16376.0,final-control-rep3,control,
53.52400977900106,NVIDIA GeForce RTX 4080 SUPER,76.0,15774.0,16376.0,final-control-rep3,control,
54.55669265100005,NVIDIA GeForce RTX 4080 SUPER,74.0,15777.0,16376.0,final-control-rep3,control,
55.58346559100028,NVIDIA GeForce RTX 4080 SUPER,77.0,15777.0,16376.0,final-control-rep3,control,
56.60887462200117,NVIDIA GeForce RTX 4080 SUPER,72.0,15777.0,16376.0,final-control-rep3,control,
57.638597914001366,NVIDIA GeForce RTX 4080 SUPER,74.0,15775.0,16376.0,final-control-rep3,control,
