t_s,num_requests_running,num_requests_waiting,kv_cache_usage_perc,repeat_id,scenario,scheduler_policy,background_offered_rps
39.23011668599793,253.0,179.0,0.3055031716098062,fcfs-mixed-rep3,mixed,fcfs,16.0
39.73820629200054,252.0,162.0,0.29778844505400304,fcfs-mixed-rep3,mixed,fcfs,16.0
40.27064207099829,252.0,139.0,0.288702211554946,fcfs-mixed-rep3,mixed,fcfs,16.0
40.815232204000495,252.0,108.0,0.2760157723298474,fcfs-mixed-rep3,mixed,fcfs,16.0
41.7344570949972,253.0,27.0,0.23881364649408543,fcfs-mixed-rep3,mixed,fcfs,16.0
45.48405809099859,0.0,0.0,0.0,fcfs-mixed-rep3,mixed,fcfs,16.0
46.698488374997396,3.0,0.0,0.0017143836790673994,fcfs-mixed-rep3,mixed,fcfs,16.0
47.35491603799892,14.0,0.0,0.007714726555803186,fcfs-mixed-rep3,mixed,fcfs,16.0
48.0101880809998,222.0,0.0,0.05160294873992799,fcfs-mixed-rep3,mixed,fcfs,16.0
48.55711282599805,255.0,184.0,0.1368078175895765,fcfs-mixed-rep3,mixed,fcfs,16.0
49.08261439600028,253.0,200.0,0.1985256300360021,fcfs-mixed-rep3,mixed,fcfs,16.0
54.21629095900062,2.0,0.0,0.001542945311160615,fcfs-mixed-rep3,mixed,fcfs,16.0
55.19953061299748,5.0,0.0,0.003428767358134799,fcfs-mixed-rep3,mixed,fcfs,16.0
55.7708635889976,229.0,0.0,0.058803360192010934,fcfs-mixed-rep3,mixed,fcfs,16.0
56.33785088699733,256.0,182.0,0.1469226812960741,fcfs-mixed-rep3,mixed,fcfs,16.0
57.689053858997795,246.0,13.0,0.08040459454825988,fcfs-mixed-rep3,mixed,fcfs,16.0
62.06230022700038,0.0,0.0,0.0,fcfs-mixed-rep3,mixed,fcfs,16.0
62.840695107999636,16.0,0.0,0.009600548602777259,fcfs-mixed-rep3,mixed,fcfs,16.0
63.35076157199728,191.0,0.0,0.05948911366363796,fcfs-mixed-rep3,mixed,fcfs,16.0
63.86320871799762,183.0,0.0,0.11949254243099605,fcfs-mixed-rep3,mixed,fcfs,16.0
64.46464559399828,0.0,0.0,0.0,fcfs-mixed-rep3,mixed,fcfs,16.0
